_url,birth_year,weight,height,nationality
erki-putsep,1976.0,69.0,179.0,Estonia
marnix-lameire,1955.0,,,Belgium
felix-vidal-celis-zabala,1982.0,,,Spain
benoit-salmon,1974.0,60.0,169.0,France
jose-claramunt,1964.0,,,Spain
maurice-van-heer,1956.0,,,Belgium
jesus-david-pena-jimenez,2000.0,56.0,170.0,Colombia
frank-schleck,1980.0,65.0,186.0,Luxembourg
pedro-miguel-miranda-soeiro,1975.0,,,Portugal
frans-brands,1940.0,,,Belgium
alexander-foliforov,1992.0,61.0,180.0,Russia
carl-fredrik-hagen,1991.0,65.0,181.0,Norway
jean-marie-leblanc,1944.0,,,France
michael-steen-nielsen,1975.0,,,Denmark
johan-de-muynck,1948.0,,,Belgium
pierre-bourquenoud,1969.0,,,Switzerland
eddy-planckaert,1958.0,69.0,177.0,Belgium
eladio-sanchez,1984.0,,,Spain
mikael-cherel,1986.0,65.0,183.0,France
daniel-castro,1966.0,,,Argentina
laurens-huys,1998.0,61.0,162.0,Belgium
andre-delcroix,1953.0,,,Belgium
jens-heppner,1964.0,69.0,172.0,Germany
roberto-visentini,1957.0,,,Italy
ian-stannard,1987.0,83.0,190.0,Great Britain
bart-leysen,1969.0,75.0,186.0,Belgium
mads-wurtz-schmidt,1994.0,70.0,176.0,Denmark
ben-gastauer,1987.0,73.0,190.0,Luxembourg
andrea-tafi,1966.0,73.0,187.0,Italy
lilian-jegou,1976.0,71.0,178.0,France
wim-van-eynde,1960.0,,,Belgium
gilles-maignan,1968.0,63.0,166.0,France
raymond-thebes,1969.0,,,Netherlands
hubert-mathis,1952.0,,,France
benjamin-van-itterbeeck,1964.0,,,Belgium
kyrylo-pospyeyev,1975.0,71.0,184.0,Ukraine
stefan-van-dijk-1,1976.0,74.0,183.0,Netherlands
alexandre-pichot,1983.0,72.0,183.0,France
marc-vanacker,1976.0,,,Luxembourg
david-tani,1969.0,,,Italy
steffen-kjaergaard,1973.0,74.0,181.0,Norway
andrea-vatteroni,1969.0,,,Italy
wim-kelleners,1950.0,,,Netherlands
regis-lhuillier,1980.0,69.0,183.0,France
graham-jones,1957.0,,,Great Britain
juan-carlos-vicario-barbera,1971.0,,,Spain
aart-vierhouten,1970.0,71.0,183.0,Netherlands
gerard-simonnot,1953.0,,,France
tobias-lund-andresen,2002.0,69.0,181.0,Denmark
francisco-palacio,1978.0,,,Spain
sanchez-canellas,1997.0,66.0,175.0,Spain
bjorn-stenersen,1970.0,70.0,178.0,Norway
manuel-neves,1962.0,,,Portugal
heddy-nieuwdorp,1956.0,,,Netherlands
quinten-hermans,1995.0,62.0,174.0,Belgium
pablo-moreno,1963.0,,,Spain
nick-van-der-lijke,1991.0,61.0,176.0,Netherlands
juan-gomis-lopez,1978.0,,,Spain
andre-doyen,1949.0,,,Belgium
franck-bouyer,1974.0,65.0,173.0,France
miguel-angel-rubiano,1984.0,58.0,170.0,Colombia
jenno-berckmoes,2001.0,61.0,177.0,Belgium
alessandro-bisolti,1985.0,58.0,175.0,Italy
tayeb-braikia,1974.0,,,Denmark
johan-devos,1966.0,,,Belgium
john-brouwer,1947.0,,,Netherlands
jose-manuel-fuente,1945.0,,,Spain
leandro-fioroni,1974.0,,,Italy
kristjan-fajt,1982.0,,,Slovenia
luca-paolini,1977.0,66.0,174.0,Italy
leone-pizzini,1948.0,,,Italy
marcello-bergamo,1946.0,,,Italy
nicolo-parisini,2000.0,65.0,183.0,Italy
amaury-capiot,1993.0,69.0,186.0,Belgium
antonio-llopis,1959.0,,,Spain
ludwig-willems,1966.0,,,Belgium
daniel-fleeman,1982.0,,,Great Britain
marius-sabaliauskas,1978.0,76.0,186.0,Lithuania
walter-godefroot,1943.0,73.0,171.0,Belgium
radomir-simunek-sr,1962.0,,,Czech Republic
sylvain-calzati,1979.0,68.0,177.0,France
roberto-pelliconi,1962.0,,,Italy
rafal-majka,1989.0,62.0,173.0,Poland
regis-delepine,1946.0,,,France
andrea-vendrame,1994.0,60.0,168.0,Italy
michael-andersson,1967.0,71.0,189.0,Sweden
jose-maria-moreno,1960.0,,,Spain
william-bonnet,1982.0,80.0,185.0,France
oscar-aranguren,1970.0,,,Spain
dimitri-peyskens,1991.0,69.0,182.0,Belgium
miles-scotson,1994.0,76.0,191.0,Australia
theo-muis,1965.0,,,Netherlands
pierre-bazzo,1954.0,,,France
clement-lhotellerie,1986.0,,,France
luke-roberts-1,1977.0,71.0,180.0,Australia
humberto-parra,1964.0,,,Colombia
jean-marc-manfrin,1963.0,,,France
rolando-ovando,1963.0,66.0,168.0,Guatemala
jesus-ignacio-ibanez,1960.0,,,Spain
filippo-savini,1985.0,,178.0,Italy
georgi-petrov-georgiev,1985.0,,,Bulgaria
roberto-ceruti,1953.0,,,Italy
karel-vereecke,1976.0,,,Belgium
volodymyr-gustov,1977.0,64.0,179.0,Ukraine
matteo-gigli,1978.0,,,Italy
josef-regec,1965.0,,,Slovakia
marco-zen,1963.0,,,Italy
luis-joe-luhrs,2003.0,66.0,179.0,Germany
sondre-holst-enger,1993.0,69.0,171.0,Norway
benjamin-thomas-2,1995.0,68.0,179.0,France
luc-dierickx,1967.0,,,Belgium
diego-milan,1985.0,67.0,180.0,Dominican Republic
eddy-van-hoof,1959.0,,,Belgium
marco-bergamo,1964.0,,,Italy
yvan-frebert,1960.0,,,France
bert-de-waele,1975.0,71.0,181.0,Belgium
antonio-ferretti,1957.0,,,Switzerland
pieter-ghyllebert,1982.0,,,Belgium
bernard-quilfen,1949.0,,,France
tony-hurel,1987.0,66.0,169.0,France
kristof-trouve,1976.0,,,Belgium
guillaume-auger,1976.0,78.0,184.0,France
julian-cuevas,1948.0,,,Spain
xabier-carbayeda,1966.0,,,Spain
denis-menchov,1978.0,65.0,180.0,Russia
fabian-lienhard,1993.0,73.0,183.0,Switzerland
wim-van-huffel,1979.0,66.0,182.0,Belgium
hennie-kuiper,1949.0,69.0,172.0,Netherlands
miguel-gutierrez-mayor,1954.0,,,Spain
lasse-norman-leth,1992.0,75.0,181.0,Denmark
morgan-lamoisson,1988.0,69.0,178.0,France
yevgeniy-nepomnyachshiy,1987.0,62.0,174.0,Kazakhstan
alberto-benito,1975.0,,,Spain
mateusz-taciak,1984.0,68.0,178.0,Poland
wim-vervoort-1,1969.0,,,Belgium
mark-christian,1990.0,72.0,185.0,Great Britain
jonas-abrahamsen,1995.0,78.0,183.0,Norway
stefano-arlotti,1965.0,,,Italy
dario-pieri,1975.0,78.0,174.0,Italy
simone-antonini,1991.0,75.0,188.0,Italy
steven-de-jongh,1973.0,76.0,176.0,Netherlands
salvatore-commesso,1975.0,66.0,164.0,Italy
giocondo-dalla-rizza,1960.0,,,Italy
marc-streel,1971.0,69.0,184.0,Belgium
victor-nuelant,1945.0,,,Belgium
josef-wehrli,1954.0,,,Switzerland
diederik-foubert,1961.0,,,Belgium
stefan-morjean,1960.0,,,Belgium
marco-toffali,1965.0,,,Italy
francis-moreau,1965.0,77.0,187.0,France
balint-szeghalmi,1980.0,66.0,170.0,Hungary
tom-schuler,1956.0,,,United States
lucien-de-brauwere,1951.0,63.0,174.0,Belgium
alois-charrin,2000.0,67.0,181.0,France
jose-rosa,1968.0,,,Portugal
walter-clivati,1955.0,,,Italy
jukka-vastaranta,1984.0,63.0,171.0,Finland
steff-cras,1996.0,65.0,183.0,Belgium
imerio-cima,1997.0,,,Italy
simon-zahner,1983.0,73.0,181.0,Switzerland
jonas-gregaard,1996.0,66.0,184.0,Denmark
connor-brown2,1998.0,74.0,187.0,New Zealand
jan-raas,1952.0,72.0,176.0,Netherlands
rubens-bertogliati,1979.0,73.0,180.0,Switzerland
edwig-cammaerts,1987.0,74.0,183.0,Belgium
jan-ghyselinck,1988.0,74.0,183.0,Belgium
philippe-schnyder,1978.0,,,Switzerland
pascal-ackermann,1994.0,78.0,182.0,Germany
jose-manuel-oliveira,1967.0,,,Spain
stefano-faustini,1968.0,,,Italy
clement-venturini,1993.0,60.0,165.0,France
luca-scinto,1968.0,,,Italy
enrico-paolini,1945.0,,,Italy
omar-fraile,1990.0,72.0,184.0,Spain
viatcheslav-ekimov,1966.0,69.0,176.0,Russia
matti-helminen,1975.0,74.0,184.0,Finland
armindo-fonseca,1989.0,56.0,168.0,France
pierre-henri-mentheour,1960.0,,,France
joaquim-augusto-gomes,1965.0,,,Portugal
david-garcia-dapena,1977.0,73.0,181.0,Spain
sam-welsford,1996.0,79.0,180.0,Australia
roger-swerts,1942.0,75.0,180.0,Belgium
sindre-skjoestad-lunke,1993.0,69.0,183.0,Norway
dorino-vanzo,1950.0,,,Italy
dariusz-kajzer,1961.0,,,Germany
edvaldas-siskevicius,1988.0,80.0,181.0,Lithuania
paride-grillo,1982.0,,,Italy
stefano-bizzoni,1961.0,,,Italy
fabio-silvestre,1990.0,78.0,184.0,Portugal
julien-stevens,1943.0,,,Belgium
julien-van-lint,1946.0,,,Belgium
javier-benitez-pomares,1979.0,,,Spain
jesus-rodriguez-magro,1960.0,,,Spain
serguei-lelekin,1973.0,,,Russia
peter-kusztor,1984.0,61.0,179.0,Hungary
rudy-busselen,1955.0,,,Belgium
mattias-skjelmose-jensen,2000.0,65.0,180.0,Denmark
jan-verstraeten,1978.0,65.0,177.0,Belgium
guido-reybroeck,1941.0,,,Belgium
johan-remels,1967.0,,,Belgium
luc-de-decker,1960.0,,,Belgium
cyril-saugrain,1973.0,62.0,170.0,France
danny-horton,1946.0,,,Great Britain
leonardo-bonifazio,1991.0,63.0,170.0,Italy
antonio-piedra,1985.0,61.0,178.0,Spain
alexander-khatuntsev,1985.0,,,Russia
jose-amador,1964.0,,,Colombia
frederique-robert,1989.0,68.0,176.0,Belgium
john-mullan,1952.0,,,New Zealand
ivo-emanuel-alves,1996.0,68.0,185.0,Portugal
jose-luis-laguia,1959.0,,,Spain
klaas-sys,1986.0,,,Belgium
gianfranco-zilioli,1990.0,61.0,176.0,Italy
pieter-nassen,1944.0,,,Belgium
christopher-froome,1985.0,68.0,186.0,Great Britain
ronald-de-witte,1946.0,,,Belgium
alessandro-ballan,1979.0,73.0,190.0,Italy
shinichi-fukushima,1971.0,62.0,171.0,Japan
willy-planckaert,1944.0,,,Belgium
mike-neel,1951.0,79.0,184.0,United States
wesley-sulzberger,1986.0,65.0,182.0,Australia
seweryn-zenon-kohut,1976.0,,,Poland
thomas-rohregger,1982.0,63.0,176.0,Austria
jos-boons,1943.0,,,Belgium
roland-leclerc,1963.0,,,France
luca-pavanello,1969.0,,,Italy
david-loosli,1980.0,71.0,182.0,Switzerland
leonardo-giordani,1977.0,68.0,190.0,Italy
carlo-chiappano,1941.0,,,Italy
gerben-thijssen,1998.0,74.0,174.0,Belgium
jan-tratnik,1990.0,65.0,173.0,Slovenia
andrew-hampsten,1962.0,,,United States
michel-vanhaecke,1971.0,,,Belgium
nickolas-dlamini,1995.0,66.0,177.0,South Africa
rinaldo-nocentini,1977.0,60.0,173.0,Italy
peter-koning,1990.0,77.0,190.0,Netherlands
marcel-wyss,1986.0,63.0,177.0,Switzerland
marco-giovannetti,1962.0,,,Italy
diego-pablo-sevilla,1996.0,64.0,171.0,Spain
stuart-o-grady,1973.0,73.0,176.0,Australia
angelo-lopeboselli,1977.0,,,Italy
olivier-pardini,1985.0,68.0,180.0,Belgium
alexander-serov,1982.0,77.0,189.0,Russia
nate-reiss,1963.0,,,United States
daniele-ratto,1989.0,74.0,180.0,Italy
ethan-vernon,2000.0,74.0,188.0,Great Britain
jose-azevedo-goncalves,1940.0,,,Portugal
colin-joyce,1994.0,,178.0,United States
alessandro-romio,1974.0,,,Italy
luciano-boffo,1962.0,,,Italy
hugues-grondin,1959.0,,,France
alain-patritti,1953.0,,,France
hubert-dupont,1980.0,57.0,174.0,France
aleksandar-nikacevic,1978.0,,,Serbia
jean-pierre-drucker,1986.0,75.0,182.0,Luxembourg
antoine-aebi,1998.0,,,Switzerland
george-hincapie,1973.0,83.0,191.0,United States
thomas-bay,1970.0,,,Denmark
dino-zandegu,1940.0,,,Italy
eddy-lembo,1980.0,,,Algeria
giuseppe-muraglia,1979.0,,,Italy
francisco-san-roman,1966.0,,,Spain
ivar-slik,1993.0,71.0,187.0,Netherlands
hakan-jensen,1961.0,,,Sweden
mike-teunissen,1992.0,73.0,184.0,Netherlands
edoardo-zambanini,2001.0,62.0,181.0,Italy
christian-jourdan,1954.0,64.0,170.0,France
leo-van-vliet,1955.0,65.0,181.0,Netherlands
bernardo-suaza,1992.0,66.0,174.0,Colombia
rafael-andriato,1987.0,67.0,177.0,Brazil
louis-barre,2000.0,68.0,184.0,France
maurizio-bellin,1982.0,,,Italy
juan-jose-haedo,1981.0,73.0,180.0,Argentina
artur-gajek,1985.0,74.0,189.0,Germany
jean-marie-grezet,1959.0,,,Switzerland
pawel-bernas,1990.0,77.0,190.0,Poland
maurizio-frizzo,1969.0,,,Italy
stefano-casagranda,1973.0,,,Italy
rolf-sorensen,1965.0,70.0,178.0,Denmark
wladimiro-d-ascenzo,1971.0,,,Italy
florian-vachon,1985.0,65.0,179.0,France
andrey-zeits,1986.0,73.0,189.0,Kazakhstan
genki-yamamoto,1991.0,62.0,163.0,Japan
gianpaolo-mondini,1972.0,,,Italy
patrick-onnockx,1959.0,,,Belgium
leonardo-zanotti,1978.0,,,Italy
franz-hotz,1968.0,,,Switzerland
jean-rene-bernaudeau,1956.0,64.0,174.0,France
miguel-armando-ubeto,1976.0,60.0,168.0,Venezuela
valerio-conti,1993.0,61.0,172.0,Italy
mirko-puglioli,1973.0,,,Italy
soren-waerenskjold,2000.0,92.0,195.0,Norway
anders-skaarseth,1995.0,,186.0,Norway
adrien-boichis,2003.0,,,France
zenon-jaskula,1962.0,76.0,183.0,Poland
david-per,1995.0,81.0,192.0,Slovenia
jean-habets,1961.0,,,Netherlands
santiago-izuzkiza,1962.0,,,Spain
jesus-guzman-delgado,1957.0,,,Spain
daniele-sgnaolin,1970.0,,,Italy
andres-oliva,1948.0,,,Spain
jose-daniel-rincon,1975.0,,,Colombia
adam-stachowiak,1989.0,62.0,176.0,Poland
luc-ronsse,1955.0,,,Belgium
sergio-martin,1996.0,69.0,182.0,Spain
etienne-van-der-helst,1953.0,,,Belgium
aitor-kintana,1975.0,60.0,171.0,Spain
lars-van-den-berg,1998.0,72.0,185.0,Netherlands
evgeny-kobernyak,1995.0,59.0,170.0,Russia
alan-riou,1997.0,68.0,176.0,France
philippe-crepel,1945.0,,,France
arkadiusz-wojtas,1977.0,,,Poland
erik-breukink,1964.0,70.0,185.0,Netherlands
oscar-lopez-uriarte,1970.0,,,Spain
simon-yates,1992.0,58.0,172.0,Great Britain
kevin-colleoni,1999.0,66.0,180.0,Italy
carlos-rodriguez-cano,2001.0,67.0,183.0,Spain
luigi-belli,1964.0,,,Italy
matthias-kessler,1979.0,70.0,172.0,Germany
jeanpierre-biderre,1950.0,,,France
johan-meens,1999.0,62.0,174.0,Belgium
joaquim-silva,1992.0,66.0,185.0,Portugal
sergio-ghisalberti,1979.0,,,Italy
thomas-de-gendt,1986.0,73.0,179.0,Belgium
bjorg-lambrecht,1997.0,56.0,169.0,Belgium
max-kanter,1997.0,68.0,176.0,Germany
cristian-salvato,1971.0,,,Italy
magnus-cort-nielsen,1993.0,68.0,184.0,Denmark
serguei-yakovlev,1976.0,70.0,175.0,Kazakhstan
adam-yates,1992.0,58.0,173.0,Great Britain
christian-brasseur,1949.0,,,Belgium
yauheni-hutarovich,1983.0,71.0,178.0,Belarus
sabino-angoitia,1958.0,,,Spain
nicola-testi,1990.0,,,Italy
bruno-cornillet,1963.0,,,France
jacques-verbrugge,1955.0,,,Netherlands
giampaolo-caruso,1980.0,60.0,173.0,Italy
rene-bittinger,1954.0,69.0,174.0,France
maurice-eyers,1948.0,,,Belgium
johan-van-der-meer,1954.0,,,Netherlands
marco-frigo,2000.0,65.0,188.0,Italy
joel-nicolau,1997.0,66.0,176.0,Spain
peter-hofland,1958.0,,,Netherlands
juan-carlos-lopez-marin,1981.0,,,Colombia
jose-alberto-martinez,1975.0,67.0,176.0,Spain
jean-louis-gauthier,1955.0,,,France
anastasio-greciano,1952.0,,,Spain
giorgio-cecchinel,1989.0,69.0,176.0,Italy
joel-hauvieux,1949.0,,,France
dieter-puschel,1939.0,,,Germany
mariano-bayon,1960.0,,,Spain
jose-bento-carvalho-de-azevedo,1973.0,59.0,173.0,Portugal
xavier-tondo,1978.0,68.0,182.0,Spain
felipe-yanez,1953.0,,,Spain
miguel-ugartemendia,1960.0,,,Spain
christophe-laporte,1992.0,76.0,191.0,France
giusvan-piovaccari,1973.0,,,Italy
alvaro-sierra-1,1967.0,,,Colombia
sigmund-hermann,1959.0,,,Liechtenstein
alexandre-trubine,1966.0,,,Russia
olivier-le-gac,1993.0,70.0,180.0,France
edgar-corredor,1960.0,,,Colombia
david-martin-romero,1999.0,68.0,177.0,Spain
simone-biasci,1970.0,,,Italy
dario-gadeo,1975.0,,,Spain
david-herrero-llorente,1979.0,61.0,173.0,Spain
serghei-tvetcov,1988.0,69.0,178.0,Romania
enrico-maestrelli,1958.0,,,Italy
marcel-renggij,1974.0,,,Switzerland
benjamin-le-montagner,1986.0,,,France
luc-roosen,1964.0,,,Belgium
frank-vandenbroucke,1974.0,67.0,179.0,Belgium
jacek-bodyk,1966.0,,,Poland
jeremy-lecroq,1995.0,70.0,189.0,France
tomaz-nose,1982.0,,,Slovenia
jose-patrocinio-jimenez,1953.0,,,Colombia
walter-calzoni,2001.0,,172.0,Italy
gaizka-lasa-larraya,1982.0,,,Spain
magno-prado,1986.0,65.0,172.0,Brazil
alessandro-tonelli,1992.0,64.0,176.0,Italy
hans-boom,1958.0,,,Netherlands
luca-colombo,1969.0,,,Italy
anthony-charteau,1979.0,67.0,175.0,France
james-lewis-perry,1979.0,,,South Africa
junichi-kikuta,1966.0,,,Japan
francisco-codony,1955.0,,,Spain
oleg-chuzhda,1985.0,,,Ukraine
diego-rubio,1991.0,81.0,191.0,Spain
marek-lesniewski,1963.0,,185.0,Poland
bernard-croyet,1948.0,,,France
nick-gates,1972.0,71.0,183.0,Australia
robert-wagner,1983.0,75.0,186.0,Germany
uwe-bolten,1959.0,,,Germany
mauro-angelucci,1961.0,,,Italy
william-frischkorn-1,1981.0,68.0,183.0,United States
cristian-gasperoni,1970.0,,,Italy
ruben-diaz-de-cerio,1976.0,,,Spain
jorge-capitan,1977.0,,,Spain
martin-marcellusi,2000.0,62.0,172.0,Italy
hector-patarroyo,1958.0,,,Colombia
jon-irisarri,1995.0,66.0,175.0,Spain
jean-pierre-delphis,1969.0,,,France
iker-ballarin-manso,1997.0,,,Spain
stefanino-cecini,1966.0,,,Italy
jose-luis-arrieta,1971.0,68.0,178.0,Spain
taylor-phinney,1990.0,82.0,197.0,United States
dario-mariuzzo,1961.0,,,Italy
martin-aun,1964.0,,,Estonia
kristijan-koren,1986.0,72.0,183.0,Slovenia
tim-harris,1962.0,,,Great Britain
patrick-schelling,1990.0,61.0,173.0,Switzerland
vladimir-isaychev,1986.0,80.0,188.0,Russia
troels-vinther,1987.0,68.0,182.0,Denmark
andrea-guardini,1989.0,66.0,175.0,Italy
giacomo-berlato,1992.0,60.0,169.0,Italy
ruslan-pidgornyy,1977.0,72.0,184.0,Ukraine
thierry-hupond,1984.0,65.0,178.0,France
piero-onesti,1959.0,,,Italy
javier-megias,1983.0,63.0,173.0,Spain
romain-maes2,1950.0,,,Belgium
mathis-le-berre,2001.0,68.0,176.0,France
stefano-cavallari,1978.0,,,Italy
zhandos-bizhigitov,1991.0,76.0,192.0,Kazakhstan
francesco-bellotti,1979.0,65.0,179.0,Italy
marcelino-garcia,1971.0,,,Spain
emile-de-haes,1955.0,,,Belgium
daniel-gisiger,1954.0,,,Switzerland
tony-bracke,1971.0,,,Belgium
karel-sels,1951.0,,,Belgium
sebastian-lander,1991.0,70.0,175.0,Denmark
luca-barla,1987.0,,,Italy
gianmarco-saccani,1959.0,,,Italy
juan-sebastian-molano,1994.0,72.0,180.0,Colombia
antonino-parrinello,1988.0,68.0,178.0,Italy
nicolas-edet,1987.0,60.0,176.0,France
jos-haex,1959.0,,,Belgium
david-moncoutie,1975.0,69.0,180.0,France
thorwald-veneberg,1977.0,75.0,186.0,Netherlands
christian-callens,1947.0,,,Belgium
charles-planet,1993.0,71.0,179.0,France
lennie-kristensen,1968.0,70.0,183.0,Denmark
renaud-boxus,1973.0,,,Belgium
javier-garciandia,1965.0,,,Spain
marc-van-den-brande2,1959.0,,,Belgium
charles-dionne,1979.0,,,Canada
dominik-roels,1987.0,75.0,185.0,Germany
eduardo-castello,1940.0,,,Spain
silvano-ricco,1959.0,,,Italy
massimiliano-maisto,1980.0,,,Italy
daniel-girard,1956.0,,,Switzerland
paul-martens,1983.0,69.0,178.0,Germany
giuseppe-milioli,1945.0,,,Italy
michael-carbel,1995.0,73.0,180.0,Denmark
yannis-voisard,1998.0,56.0,,Switzerland
paidi-o-brien,1984.0,,,Ireland
juan-carlos-arribas,1966.0,,,Spain
enrico-poitschke,1969.0,73.0,179.0,Germany
antonio-soto,1994.0,66.0,175.0,Spain
sebastian-lang,1979.0,77.0,187.0,Germany
andreas-leknessund,1999.0,72.0,186.0,Norway
paolo-botarelli,1966.0,,,Italy
scott-sunderland,1966.0,65.0,179.0,Australia
alfred-wright,1999.0,75.0,184.0,Great Britain
patrick-verschueren,1962.0,,,Belgium
lindsay-de-vylder,1995.0,70.0,184.0,Belgium
jaume-rovira-pous,1979.0,,,Spain
floyd-landis,1975.0,68.0,178.0,United States
emanuele-bindi,1981.0,,,Italy
daniel-von-flue,1970.0,,,Switzerland
bernard-gavillet,1960.0,,,Switzerland
orlando-maini,1958.0,,,Italy
jos-alberts,1961.0,,,Netherlands
marco-engels,1973.0,,,Netherlands
mikkel-honore,1997.0,68.0,185.0,Denmark
valery-baturo,1970.0,,,Russia
daniel-pearson,1994.0,53.0,165.0,Great Britain
rene-dillen,1951.0,,,Belgium
willy-vekemans,1945.0,,,Belgium
wout-poels,1987.0,66.0,186.0,Netherlands
marc-lotz,1973.0,76.0,189.0,Netherlands
jo-maas,1954.0,,,Netherlands
wim-arras,1964.0,,,Belgium
joao-pedro-silva,1968.0,68.0,178.0,Portugal
rodolfo-ongarato,1971.0,,,Italy
miguel-eduardo-florez,1996.0,57.0,174.0,Colombia
paul-magnier,2004.0,75.0,187.0,France
fiorenzo-aliverti,1957.0,,,Italy
stefano-locatelli,1989.0,60.0,176.0,Italy
bjornar-vestol,1974.0,85.0,190.0,Norway
rafael-tolosa,1958.0,,,Colombia
jorge-perez,1964.0,,,Spain
steven-rooks,1960.0,,,Netherlands
marcel-tinazzi,1953.0,,,France
stefano-dante,1970.0,,,Italy
hans-peter-jakst,1954.0,,,Germany
erich-jagsch,1955.0,,,Austria
rik-van-slycke,1963.0,,,Belgium
sergio-carrasco,1985.0,56.0,174.0,Spain
michel-goffin,1961.0,,,Belgium
cesar-fonte,1986.0,60.0,170.0,Portugal
jean-luc-molineris,1950.0,,,France
joachim-halupczok,1968.0,,,Poland
francois-lemarchand,1960.0,,,France
john-murphy,1984.0,81.0,185.0,United States
philip-zajicek,1979.0,,,United States
lukas-zumsteg,1972.0,,,Switzerland
michel-charreard,1959.0,,,France
laurent-madouas,1967.0,70.0,186.0,France
timothy-jones,1975.0,,,Zimbabwe
michele-moro,1965.0,,,Italy
laurent-bezault,1966.0,,,France
walter-naegels,1953.0,,,Belgium
stijn-devolder,1979.0,72.0,182.0,Belgium
simone-rebellin,1970.0,,,Italy
jurg-schneider,1949.0,,,Switzerland
antoine-raugel,1999.0,70.0,185.0,France
sebastien-hinault,1974.0,63.0,175.0,France
bernard-hinault,1954.0,62.0,174.0,France
ralf-matzka,1989.0,69.0,177.0,Germany
erwin-thalmann,1944.0,,,Switzerland
luis-sarreira,1972.0,,,Portugal
alberto-fernandez-blanco,1955.0,,,Spain
nicolas-vereecken,1990.0,72.0,181.0,Belgium
alessandro-pozzi,1954.0,,,Italy
jorg-muller,1961.0,,,Switzerland
jaanus-kuum,1964.0,,,Norway
giacomo-bazzan,1950.0,,,Italy
miguel-martinez-1,1976.0,50.0,164.0,France
laurent-genty,1971.0,,,France
luka-pibernik,1993.0,60.0,177.0,Slovenia
clement-davy,1998.0,73.0,183.0,France
david-mcpartland,1980.0,,,Australia
felix-engelhardt,2000.0,68.0,180.0,Germany
jonathan-boyer,1955.0,,,United States
orlando-sergio-rodrigues,1969.0,68.0,178.0,Portugal
frederic-guesdon,1971.0,73.0,185.0,France
manuel-ortega-ocana,1981.0,68.0,175.0,Spain
francisco-perez-sanchez,1978.0,76.0,189.0,Spain
olivier-vanconingsloo,1970.0,,,Belgium
david-latasa-lasa,1974.0,66.0,184.0,Spain
roberto-traficante,1984.0,,,Italy
alvaro-lozano,1964.0,,,Colombia
davide-frattini,1978.0,63.0,180.0,Italy
jerome-cousin,1989.0,74.0,180.0,France
roger-pingeon,1940.0,,,France
krzysztof-szczawinski,1979.0,,,Poland
fausto-masnada,1993.0,65.0,182.0,Italy
mads-christensen,1984.0,69.0,182.0,Denmark
daniele-gallo,1967.0,,,Italy
gatis-smukulis,1987.0,72.0,183.0,Latvia
declan-irvine,1999.0,75.0,178.0,Australia
christian-henn,1964.0,,,Germany
stijn-ennekens,1984.0,,,Belgium
manuel-martinez-1,1967.0,,,Spain
roger-blockx,1943.0,,,Belgium
yonathan-monsalve,1989.0,62.0,176.0,Venezuela
jean-nuttli,1974.0,70.0,,Switzerland
domenico-passuello,1978.0,,,Italy
rob-goris,1982.0,87.0,184.0,Belgium
serge-beucherie,1955.0,,,France
ivan-luna,1970.0,,,Italy
abner-gonzalez-rivera,2000.0,60.0,174.0,Puerto Rico
thierry-claveyrolat,1959.0,,,France
pedro-cardoso,1974.0,,,Portugal
lennert-teugels,1993.0,64.0,175.0,Belgium
luc-wirtgen,1998.0,63.0,180.0,Luxembourg
ventura-diaz,1937.0,72.0,171.0,Spain
willy-maes,1943.0,,,Belgium
domenico-perani,1956.0,,,Italy
chad-beyer,1986.0,63.0,178.0,United States
gonzalo-bayarri,1976.0,67.0,175.0,Spain
jose-martin-farfan,1965.0,,,Colombia
wilfried-cretskens,1976.0,75.0,182.0,Belgium
yvan-martin,1973.0,,,France
giorgio-aiardi,1962.0,,,Italy
michael-carter,1963.0,,,United States
italo-zilioli,1941.0,,,Italy
alessandro-iacchi,1999.0,59.0,170.0,Italy
gotzon-martin,1996.0,,,Spain
mike-weissmann,1966.0,,,Germany
daniele-asti,1964.0,,,Italy
remo-rocchia,1951.0,,,Italy
stefano-checchin,1967.0,,,Italy
eddy-ratti,1977.0,64.0,179.0,Italy
ludo-delcroix,1950.0,,,Belgium
pedro-pardo,1960.0,,,Spain
yuri-kashirin,1959.0,,,Russia
rene-andrle,1974.0,70.0,178.0,Czech Republic
tony-rominger,1961.0,65.0,175.0,Switzerland
cristian-rodriguez,1995.0,59.0,178.0,Spain
casimiro-moreda,1962.0,,,Spain
gian-mario-ortenzi,1976.0,78.0,185.0,Italy
knut-knudsen,1950.0,79.0,185.0,Norway
artour-babaitsev,1971.0,,,Russia
guy-gallopin,1956.0,,,France
gaizka-lejarreta,1978.0,,,Spain
santiago-portillo-rosado,1963.0,,,Spain
floris-gerts,1992.0,71.0,182.0,Netherlands
glauco-santoni,1952.0,,,Italy
vincent-cali,1970.0,,,France
raoul-bruyndonckx,1958.0,,,Belgium
vladimir-pulnikov,1965.0,,,Ukraine
nelson-nuno-sequeira-vitorino,1975.0,,,Portugal
